id	texto	clase
10896	Me asaltaron en pleno Santiago centro a las 16:30 hrs. Un tipo venezolano. Gracias por nada a los ctm que estaban mirando y no hicieron nada 👎	incivilidad
9970	@user Los dinosaurios cuando vieron caer el meteorito lo primero que pensaron fue en la economía ... Fachos de mierda wn	incivilidad
11867	SI EN CHILE ESTUVIÉRAMOS SOLO LOS CHILENOS Y NO ESTOS INMIGRANTES RASCAS Y COCHINOS QUE SOLO LOS TRAJO LA RATA PARA SEMBRAR MISERIA Y COCECHAR VOTOS,HACE MUCHO RATO QUE HUBIÉRAMOS SUPERADO LA PANDEMIA	odio
9352	Yo pensé que Mario Salas vendía el verso pero este culiao la cagó jaja	incivilidad
140	Las mujeres necesitan una mayor protección legal y una mayor seguridad para evitar la violencia de género. El trabajo debe ser igualmente remunerado, sin importar el género.	normal
12526	@user perra	odio
11357	@user @user Si los boludos piensan todo el tiempo que twetear es gobernar estamos condenados a ser el pais mas paparulo del mundo  O gobiernan bien para la gente y sin afanarse un mango o se iran a la puta calle como el resto	incivilidad
8661	Piñera nos traicionó y causó mucho daño, frustración y desencanto, pero las próximas elecciones presidenciales en Chile será un choque entre DOS SISTEMAS ,capitalismo vs socialismo chavista destructor , no podemos perder la república con comunistas trasnochados #JAK2022 https://t.co/S4mYDJ6ffj	incivilidad
10566	"@user Ya y que hago con mis compromisos gestionados para ese día.
Que manera de hacer perder tiempo...
Esperaría algo que ayude a fomentar la producción, más capital de trabajo todo aquellos que ayude aumentar el trabajo por que de bonos nadie puede vivir, bueno los zurdos si"	odio
10651	Los comunistas la mitomanía la llevan en la https://t.co/I3doLJLY4l	incivilidad
5392	@user Ctm esto va a ser un perfecto fracaso.	incivilidad
11679	@user Te quemo cochina qla, toma toma https://t.co/OI3CqG3t1h	odio
3827	"@user  libertad vs comunismo... Weon, tu general nos masacro por 17 años, con censura de TV, estado de sitio, prohibición de reunión, entre otras ""libertades"". No eres más aweonao por que los días no son más largos...... Libertad po facho miserable!!"	incivilidad
1306	Se podrían aislar las facultades en área Salud, pero confinamientos, cierre de fronteras, destrucción de la actividad económica, libertades básicas restringidas, y solo para la gente honesta porque narcos, terroristas e inmigrantes ilegales hacen caso omiso con cero consecuencias https://t.co/bX5Krkewl4	normal
4851	@user Y ni invitan los weones	incivilidad
7382	@user @user @user @user @user Dejate de dar pena weon ignorante.	incivilidad
16	Además de ser una aberración, sus mentalidades son horribles. Les encanta decir mentiras y manipular a los demás para satisfacer sus necesidades. No ven el daño que están causando a la moral y a la familia. Son una vergüenza para la comunidad y deberían dejar de existir. 	normal
11604	Oigan enserio , jugando con nuestro equipo vamos perdiendo feo , metemos la pata , nos gritando unos a otros para despertar ahí cara larga . Estos pendejos no gesto hacen, deperdida griten agan corajes etc . No sienten lo vergas o que chignado . Hijos de su puta madre	incivilidad
2419	"Mercados peruanos se desploman y contagian a la Bolsa de Santiago ante ventaja de candidato Castillo, en final de infarto de elecciones presidenciales        
  @user @user  @user  @user @user @user @user
https://t.co/d0x5HmjTYU"	normal
5794	@user Donde está el Iddhh, las feministas, los que pregonan tanto la tolerancia? No cabe duda, no les interesa si quien muere es una persona de bien	normal
3852	@user @user Es un factor la poca participación. Tb las declaraciones de Jadue en la previa no ayudaron mucho y a Oliva le falta apoyo en el discurso, pq si bien es necesario cambios y renovación política, a nosotros los chilenos nos cambian el sabor de la Coca-Cola y nos ponemos cuáticos...	normal
2893	Puta que son anti fútbol los bolivianos 😫	incivilidad
7070	"@user Eso mismo me preguntaba Donde estan las Feministas? En esta lamentable circunstancia No se asoman, No Reclaman, No salen en TV ni en la Prensa condenando este Acto o acaso lo que tanto se quejan es solamente atribuible para las que dicen Ser""Feministas"" 😡😡😡👎👎👎"	normal
10906	@user Yo los mandaría a la chucha hermana y no los vería más, que nefastos los huecos qls	odio
12217	Porque no fiscalizan a las personas en la calle y así van expulsando inmigrantes sin documentos que parece que en su mayoría son delincuentes  #TrendearaguaenChile	odio
11095	"Para las que pelean por quien es la mas ""rica"" si las de 20 o las de 40 les cuento:   Pueden estar exquisitas y si son weonas, las van a dejar igual y por una más feita y gordita, inteligente y que no se preocupa de weas.  En 4 cabritas, el rollo regalon, no se nota para nada."	odio
10013	Los ataques personales contra los q apoyan Orrego, de parte de sus contrincantes, solo muestran la incapacidad a la tolerancia y al diálogo Así será la gestión si ganan las gobernación? Para mi eso no es ser de izquierda, feminista, idealista, joven. Mi solidaridad con @user https://t.co/eOe4ee4XNb	normal
1973	@user Es que tiene poto de cereza 👀(?)	normal
4038	"Que mala clase, mujer más penca y conch3sumadr3.

En definitiva ella es la del problema al deducir tamaña barbaridad, sacarse una foto “cochinona” no tiene nada de malo, eso no es incitar a ninguna cosa.
Vieja qlia enferma.

https://t.co/8zq4YSPtAK https://t.co/fkzsDREXLU"	incivilidad
11103	@user @user Devuelve la tierra mapuche zurdo ladron	odio
3904	"@user @user @user @user @user @user @user @user @user En Chile 🇨🇱 se dice weón, culiao, perro, hermano, brother, compadre y un largo etcétera.

Les dieron mal el dato."	incivilidad
11650	@user Unos reverendo Muerto le pesa la camiseta pedazo de hijo de 1000 puta váyanse no pueden jugar más manco de mierda hijo de puta independiente y la concha de tu madre	incivilidad
8940	Toda la RM en cuarentena.. Mientras  tanto en las Vegas!!! @user CTM!!! https://t.co/Mb4FOv4gBz	incivilidad
2624	"@user Algo les pasa a ustedes que continuamente aspiran a ser lo que no son. Estos morochos salteños y argentinos seguro están acomplejados porque la cumbia nació en Colombia y ellos hubieran querido haber nacido allá. Lindas las caripelas europeas del Alberto.
 https://t.co/B7K7ZqHG3B"	normal
7280	@user @user @user @user @user @user Veamos: Concha Álvarez - La ruta del viento; Raymond Chandler - Viento rojo; Peter Kaldheim - El viento idiota; Clara S. Mendivil - De viento y sal; W. Kamkwamba/B. Mealer - El niño que domó el viento; M. A. Asturias - Viento fuerte. Saludos.	normal
10136	@user No. Error tras error. La derecha debe saber que ya está perdida y las acciones son otras más agresivas, con sus propios indios, no prestados.	normal
7629	Muchas felicidades al gran Gobernador de nuestra RM @user  , mi voto no fue en vano , vote por una gran persona como él y se que hará una mejor región para todoS los chilenos . Cc @user	normal
9114	Escuche 1 segundo de un debate culiao entre Oliva y Orrego y puta que wea mas charcha, que charcha tener que ir a votar para que no salga el pelotudo de Orrego	incivilidad
5126	"El tipo care raja nos nos quedaremos con los brazos cruzados y lleva 30 haciéndose el wn y llenándose los bolsillos con plata de todos los chilenos.
@user #LaBatallaFinalMV"	incivilidad
3785	@user Pues vamos con todo *se emociona mucho*nosotros podemos derrotar al payaso	normal
12972	@user anda anda callate mejor	incivilidad
4042	@user Esta es si duda alguna la mujer más sexi y hermosa del planeta ufff	normal
5838	avísenle al facho que celebra el triunfo de Orrego que queda aún más de patético e ignorante.	incivilidad
8331	@user Kajajajjaja puede que sea buen jugador pero estos partidos que ja jugado por chile ha Sido lo más bajo más que los otros eso quiere decir que no está para la selección todas las pelotas hacia atrás no aguantaba para contragolpe muy malo malísimo 😂😂por algo no rindió en el CC	incivilidad
5781	Que disciplinados para votar los fachos	incivilidad
1913	@user @user @user Jajaja y estos esquimales ql q les pico ahora?	incivilidad
14761	@user así quiere amedantrar y obligar a votar x él. Eso nos da más dolor de Patria.  #PetroElPatronDelMal   #CualquieraMenosPetro https://t.co/q6vIsXVi0b	normal
11576	y eso que tiene que ver con atsushi varón trans birromantico demisexual https://t.co/8TqsFTb5wF	odio
1162	@user @user @user Perdón, pero no leí la parte en que estaba de acuerdo con todas las reglas que ELLOS acordaron. Y es justo pq tengo sentido común que no voté rechazo. Que gusto ese de tratar de simios a todos. Y  Weones ignorantes, tu abuela.	incivilidad
9514	"@user DÉJATE DE HABLAR Y OFRECER WUEVADAS !!!
TENEMOS UN DELINCUENTE @user CONDENADO Y UNA LEY DE PESCA CORRUPTA !!!

CUANDO HAY UNA VERDADERA LEY ?"	incivilidad
14400	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user he de decir que algunas estamos sobrada máquina jajajajaja seguro que tu mujer te engaña 😂😂 https://t.co/U29Vg0lnLY	incivilidad
15028	Es urgente que terminemos de desenmascarar a esa podrida cúpula que en el extranjero reconocen como oposición.    Es hora de la verdadera coalición que va a liberar Venezuela    El camino es por la derecha ➡️    #2020SinPsuvMUD	normal
8644	"@user @user Nadie puede negar que los partidos comunistas son partidos disciplinados y antiguos, con pocos votantes pero extensas redes en sindicatos y gremios.

Eso es más que muchos.

Si venden un burro lo logran.

Esa puede ser una causa."	incivilidad
13330	@user @user El que no entiende eres tú indígena rosquete malparido. Ve a recoger tus pedazos al basural arequipeño asqueroso de donde saliste, porque ya no tienes argumentos y sólo das lástima. Chaito y continúa rogando cariño, que para eso naciste como todo cholo miserable.	odio
2809	Me pongo en el lugar de los bolivianos y puta que deben estar felices. Así es el fútbol #VamosChile	incivilidad
4240	"¡Recordamos el Especial #8M de #Empoderadas! 💜

📣En el primer capítulo de marzo de nuestro programa por CCP Radio, hablamos de #activismo junto a Callejeras Autoconvocadas Biobío. 

Si te perdiste el programa o quieres verlo nuevamente revísalo en https://t.co/reSHVVMZDC https://t.co/5F9sdtCj4J"	normal
2313	@user Bueno que aprovechen el vueltito y que estos peruanos se vayan de nuestro país..	normal
15001	@user Se sabe quienes fueron. Si son extranjeros que se vayan de inmediato de nuestro país.	odio
6690	¿Será acaso que una mujer me está coqueteando? Yo sé que solo ha visto mi foto de WhatsApp y escuchado mi voz grave por la mañana, pero HUIOOOOOONAAAAAAAAA QUÉ TSUSAAAAAAAAAAAA	incivilidad
3305	Sin lxs independientes, la oposición vale callampa.	incivilidad
13817	@user Fico es el presidente duélale a quien le duela, al pueblo Colombiano no lo engañan con propagandas pagas , y los buenos somos más. El 29 está cerca y van a dejar de sufrir	normal
3577	@user Ánimo corazón de melón que todo saldrá bien💜 Te quiero mucho (y odio a ese covid culiao).	incivilidad
12348	La puta madre	normal
8368	@user Mentira Jadue dijo q las AFP siguen para los q quieran, weones y informen bien	incivilidad
12006	@user @user @user Donde más se concentre la comunidad migrante es donde mas caótica es...	odio
11062	@user Puta que lo cuidan al qliao... podrían resguardar la seguridad de todos aquí #parquelosreyes no se puede ir a pasear lleno de inmigrantes ql	odio
8605	@user @user Los viejos comunistas están detrás de estos ignorantes jóvenes extremos.	incivilidad
11926	@user Eso, apague y váyase. Indígena de mierda, mírale el culo a Petro, ese sí, como lo tiene de untado, indio HP.	odio
3956	@user No fue asesinato por ser mujer.	normal
11845	@user Puro q le day color maraca culia	odio
4679	@user Hasta cuándo cresta este tipo va a querer pasarse de listo? Siempre estos weones quieren cagarse al pueblo a como de lugar. Nunca quieren perder. Hasta cuándo???	incivilidad
6719	"“La mejor edad de una mujer comienza
cuando deja de esperar que la felicidad
llegue de la mano de cualquier hombre,
cuando ya no corre detrás de nadie,
cuando ya no se enfada por tonterías,
cuando ya no contesta a cualquier mensaje..."	normal
4669	@user @user @user @user A mi supuestamente me iban a responder hoy y se hicieron los weones para variar, la empresa @user a la cual les compres mi producto evaluado por más de 800mil un 7 ellos siempre preocupados, estos hijos de puta se hicieron  y por culpa de ellos sin encomienda me quedé.	incivilidad
10113	"@user Son las ""vístimas ignorantes y huevonas del comunismo"". Creerles a esos criminales es el colmo. Jadue otro alcaducho, otro ladrón ."	incivilidad
10889	@user @user Ya Colombiano culiao falopero. Hijos de puta aquellos colombianos que vienen a robar a Chile rata culia. Que no se te olvide que aquí les damos de comer a la mitad de tu raza culia mala	odio
463	Las feminazis son una amenaza para la libertad de expresión, la libre asociación y los derechos humanos. No respetan ninguna de estas cosas y son muy peligrosas. Estas mujeres están creando una cultura de odio y la violencia es una parte natural de su discurso. Esta gente necesita ser detenida lo antes posible, para mantener la libertad de expresión y la cultura en la que vivimos.	odio
1294	Gobierno ha expulsado a 1.401 migrantes desde el 2018 por razones administrativas #CooperativaEnCasa https://t.co/IT7DmNgXIu https://t.co/qUwdxH542u	normal
1377	@user @user @user @user @user @user Escrito desde mi casa recibiendo el ife y criticando al que pide ayuda xd pobre y triste weon	incivilidad
2498	"@user Lamentable Cristian para allá vamos. Mismo libreto 
Siempre le digo a mis conocidos. Tú crees que en Venezuela no hay gente inteligente? Con estudios? Preparada? Somos mejores que los venezolanos? Ellos eran ricos, ricos.. tenían acceso a mundo, las mejores escualos. Ahí están…"	normal
2942	Nada que celebrar: Calama lidera ranking de detenidos en fiestas clandestinas durante la pandemia https://t.co/sMZX3zbD8H https://t.co/JSEQv1T9Mw	normal
2663	Puros mecha tiesa y blancos mestizos argentinos se siente orgullosos de los dichos de su presidente que sepan que tiene como un 2 %de raza aria como lo cree en verdad jsjs me dan penita.	normal
1542	@user Mañana es un día importante para la democracia,para las mujeres  Karina quien yo creo que va ganar, mañana se mide fuerza con la Derecha explotadora, capitalista, maltradora, sepan que vamos a ganar Diciembre con Sichel  #a votar la flojera no da República #jaduepresidente‼️✊🏼🇨🇱	normal
12933	Todo gracias a la invitación q hizo la gordi y satanas piñera. Ahora cualquier inmigrante al pisar Chile se cree chileno. Inaceptable. https://t.co/Bi1gDcY96J https://t.co/GpF1NdOdXz	odio
3582	por qué se les ocurre que es buena idea hacer programas yendo a la casa de famosos culiaos desagradables a quién le importa la vida de fulanito	incivilidad
6919	@user @user @user El mundo al revés: Los chilenos le piden imparcialidad a los árbitros de fútbol, y no a un consejero del SERVEL. Debiera renunciar por el bien de la democracia.	normal
9359	Saquen al muerto culiao de Brandon	incivilidad
13230	Y el futbolista harto amariconao, se tiro al suelo por dos punzones de dos puntos cada uno..... https://t.co/0Yuaw7GioB	odio
8502	@user @user Me parece que esas categorías (facho, comunacho, zurdo) precisamente no permiten entrar en diálogo con el que piensa distinto. Vas a poner a la defensiva a cualquiera que trates de esa forma. Si lo que te interesa es dialogar, no creo que sea recomendable usar esas expresiones.	incivilidad
13350	Chuta que hartas locas de patio!! https://t.co/u8XToRwQMU	odio
10624	@user exactoooo... me llegan sugerencias para seguir de Puros Zurdos...Comunistas y Socialistas ... pense que éramos mayoría en TWESST...Y LO SOMOS... los burgueses derechistas desaparecieron de tweeted... jhajjajaajjajajaa saludos desde Copiapó	incivilidad
13402	La salud mental es un tema problemático y tabú en la industria del K-Pop, donde se normalizan prácticas nocivas como el exceso de trabajo, el énfasis en la apariencia y la productividad, y el acoso. https://t.co/dYzHFo6r2E	normal
6547	@user El domingo le ponemos la ultima pala de tierra a estos personajes nefastos para nuestro pais.	incivilidad
5031	tamos viendo los titulares y solo pienso en que tendremos que sacar la voz de aweonao para hablar xd	incivilidad
3433	#VOTACIONES2021 FUERA COMUNISTAS, la RM habló.	incivilidad
1305	Las medidas del gobierno,son incoherentes y desproporcionadas.Mientras mantienen encerrados a personas sanas,entran miles d inmigrantes diariamente.Mientras la economía y salud mental de los chilenos se hace pedazos con estas medidas, otros países sin ellas están Enteros. https://t.co/DR2xbytURq	normal
7335	@user @user que terroristas aweona? o no vei noticias. fueron 2 delincuentes comunes y corrientes weona ignorante.	incivilidad
13028	@user Carlitos tiene una función primordial, y no es ser el 10 de Boca, sino envenenar con sus amigos desde afuera.	normal
12318	@user Infeliz? Ese era un hpta psicópata, maldito gay de mierda, ojalá se pudra en el infierno, a los niños jamás nunca se les maltrata, mucho menos hacer una cosa de esas…	odio
11712	@user Full violación a los Derechos del Consumidor...	normal
12012	@user Tienes que darle gracias a Dios que los venezolanos estan yendo a la asquerosidad de tu pais a mejorarles la raza, indio malparido. Ustedes son el desperdicio, el escroto del mundo donde solo salen ratas inmundas como tu	odio
7231	@user Very aweonao de tu parte	incivilidad
14268	@user Estoy de acuerdo, pero cómo mujer sí tengo que decir que las hormonas nos afectan, tiroides, embarazo, posparto. Muchas no manejan esa información y se comienzan a sentir solas o desesperadas, debemos ser tribu en todo momento	normal
972	@user Se le nota mucho. Y lo lamento por él, cabro inteligente, se puso gil	incivilidad
14247	"@user @user @user Es que Ronaldo es un jugador con una técnica exquisita, y Bale es más ""caballo""... Parece más aparatosa, pero creo que no lo pudo haber salido mejor ni con 10 años practicando esa definición"	normal
3901	Los ojitos de kookie son lo mas puro del mundo ctm	incivilidad
67	Finalmente, es necesaria educación y concienciación para prevenir la discriminación hacia la comunidad transexual. Esto ayudará a comprender y a respetar a la comunidad de una manera positiva. Esta ayuda también disminuirá la violencia debido a la diferenciación y, por lo tanto, conducirá a una mejora general de la situación de la comunidad transexual.	normal
10843	te voy a agarrar a balazos ctm, te voy a dejar llena d agujeros hija d perra maricona qla, pedazo de escoria, mojón con ojos, te agarro a pata en la raja y te dejo senta en India, perkina y la ctm, hija e la maraka, vo no sabi qn soy yo https://t.co/qBdaufDSMO	odio
9908	@user @user Jajajajajaja lo mejor es tener la chilezuela q dices ya instaurada y con un presidente de derecha. Ustedes los fachos se superan solos.	incivilidad
9329	Morales culiao la otra vez hizo la misma #VamosColoColo	incivilidad
5618	* sale un culiao de colegio privado a decir que eso pasa en un libro de ray bradbury *	incivilidad
9717	Cada día el Poder Judicial demuestra más que funcionan mejor para los delincuentes que para los ciudadanos de bien, nacional o extranjero. https://t.co/2h7iuQZSB8	incivilidad
13191	Mi mamá piensa que soy lesbiana y le cuento que me regaló una amiga varias cosas y me dice ahhh con ella es la que andas	normal
4665	@user @user @user @user @user @user @user @user @user @user @user @user Y unos weones con un perro y un pañuelo rojo amarrado al cuello. 🤣	incivilidad
10389	"@user Basta una ley para sacar el 100% del dinero de las AFP para eliminar el principal interés de los políticos zurdos para llegar al poder. Quedan unos 150.000 millones de dólares.
¿Saben que la fortuna total de los ""super ricos"" sólo llega a 70.000 millones?
Lo mismo sacado ya."	normal
5110	@user Disculpe Sr. Paris pero usted es para mi una persona que me produce mucho desagrado verlo y escucharlo en las noticias. No le daré mis motivos pero solo pienso en los miles de chilenos fallecidos producto de un  fatal manejo de la pandemia en el cual usted es el responsable #1	normal
7481	juego como el pico en el valorant, xao con todos	incivilidad
4772	"@user En mi escuela había ""escuela de mandos"" (salesianos) los weones se creían la caca y yo me cagaba de la risa...

La mente pa pequeña pos wn...

Tanto daño te hicieron en tu infancia que necesitas un poco de poder artificial a tus 14-16 años???"	incivilidad
1439	El candidato presidencial independiente mapuche cuenta las consecuencias que tuvo la dictadura en sus territorios https://t.co/7cNHOexATS #WallmapuMV	normal
6282	@user @user Esto es democracia Matias y la mayoría se impuso; si eran chinos, negros o blancos, ricos o pobres los que apoyaron a Orrego da lo mismo. Tu comentario agrede y genera división.	normal
10614	@user Jajjsjs los malditos comunistas comparten un patrón bien definido soberbia entre otras @user	incivilidad
7218	@user @user @user Jjaajjaja estos locos zurdos...	incivilidad
13937	Inclusión, género, persona menstruante, etcétera. Buscan empatía dicen... lo único que consiguen es ponerse más etiquetas y siendo minoría (claro que gritan y rompen todo, por eso destacan). Pierden su razón y ni se dan cuenta que es para benéfico de empresas multinacionales.	odio
11234	🚨 Hallan los cadáveres de un hombre y una mujer en el jagüey de San Miguel Espejo. La pareja es originaria de esa comunidad y habría fallecido tras caerles un rayo. 🚨#Puebla https://t.co/6Y7L4X30aC	normal
14186	@user @user lástima, ahora el tal @user q dice ser hijo de un héroe de la patria haga ese tipo de cosas.  Provoca persecución y amenazas de muerte contra Andres, publicando sus datos para q se consuma el hecho delictivo por el propuesto y ahora se le esta devolviendo.	normal
5331	Cito textual a #Jadue:”aquí lo más relevante es q el proceso llegue a buen término, y eso implica q debemos tener la disposición a conversar todo aquello q ponga en peligro la constitucional”.¿Qué tiene esto de autoritario o d querer pautear,es al revés?🤷🏻‍♀️ https://t.co/7JtuqfI26v	normal
14514	Esta mujer es tontisima le cortocircuitaron las neuronas y colapsó    #CrisLu30N	odio
7346	@user Me esta  weviando.... que pasa con la compensación a todas las personas que perdieron negocios  y plusvalía de sus propiedades.. estos weones piensan con el culo defendiendo a una tropa de delincuentes camuflados en manifestantes reales...	incivilidad
11784	Increíble como tú circulo social te empiezan a contar eventos desde redes sociales, hasta me entere de los 20 años de #Theatron @user, luego @user un éxito, y hasta el @user con la lamentable noticia de le muerte de una mujer por exceso de drogas.	normal
7896	@user Sabrá acaso este actor de pacotilla que los fachos son ellos?	incivilidad
12155	@user @user @user @user Lo dice el caviar-troll que sale a lavar banderas, ya aburres payaso, anda a teclear cojudeces a otra parte, mongol...	incivilidad
6117	que paja q al meno indicio de guata a  las mujeres se les pregunta si esta embarazada, que paja, ud no lo haga a veces es solo guata o peos varios	normal
14018	@user @user @user @user @user @user @user cat tierna (? AHRE HIJA DE PUTA MENTIRA TE AMO	odio
3479	@user Ctm ojalá sea así, Osino me mato	incivilidad
11060	Mapuches de mierda... Me da vergüenza tener que estudiar su idioma por obligación.	odio
9350	"@user @user @user Chupando picos de pedofilo señora? 

BOT CULIAO DECADENTE"	incivilidad
113	Sin la contribución del movimiento feminista, muchas partes de la sociedad seguirían siendo desiguales según el género. El movimiento feminista ha ampliado la conciencia sobre la realidad de varios problemas cotidianos a los que las mujeres se enfrentan como opio de género. Por lo tanto, el movimiento feminista ha ayudado a empoderar a la comunidad femenina y a apoyarla en la lucha por la igualdad.	normal
5539	NOOOOOO LA QUE SACARON LA CTM	incivilidad
5151	@user Buttler. Ese si que era el paradigma de lo que debe ser un hombre, con reciedumbre y decisión, igualito a los merengues blandengues de los jóvenes chilenos que tenemos hoy	normal
7367	Votantes qlios de Karton,, ☝️ para allá arriba salieron a votar todos los fachos ,, ☝️ para este lado los weones que más reclaman por democracia nadie movió la raja para ir a votar.. 🤦‍♂️	incivilidad
5262	@user Los comunistas de Chile nos dicen que aprendamos de cuba	normal
9	Es hora de que el gobierno actúe para proteger los derechos de los pueblos indígenas. Deben ser tratados como seres humanos, con respeto y dignidad. Los gobiernos deben invertir en educación, salud y proteger sus tierras para evitar que sean explotadas por compañías. Si no hacemos nada para mejorar la situación de esta comunidad, el futuro de los pueblos indígenas estará en peligro.	normal
12795	"@user @user Já!!  Te saltaste la parte de los territorios y nacipnes autónomas, sistema judicial separado para"" loh pueuloh"", eso divide al país, el indigenismo les atrofió el cerebro.  Quieren destruir a Chile.  #RechazoLaDestruccionDeChile   #RechazoElMamarracho de ebrios ideologizados."	odio
6566	Una traición a las personas que perdieron sus pymes, quienes muchos aún están con deudas y siguen pagando impuestos para alimentar a la tropa de sinverguenzas de Diputados q hoy votaron a favor. https://t.co/n0dQ6HTeZL	incivilidad
1761	Y Perú Libre sí puede impugnar casi 700 actas, payaso. https://t.co/KdsPGgNSSO	incivilidad
13033	@user @user @user No, es lo que una subida del SMI ha conseguido: más pobreza para el empleado al trabajar menos horas y más horas de trabajo para el panadero. Bravo.	normal
11069	Negro culiao facho y ud sra se ha visto en un espejo? https://t.co/GJCyLLnrRK	odio
8615	@user @user No votar, x Comunistas😈, ni zurdos/as😈 !!!	incivilidad
2867	Bolivianos qls están felices con este empate los ctm 😡	incivilidad
3997	"Dos hombres y una mujer comenzaron a insultar a los tripulantes de una lancha con bandera gay, pero terminaron en el agua.

https://t.co/fZQxxOLF4b"	normal
14610	¿Y si hacemos correr la bola de que Joe Lewis se llama realmente Nehuén Ñancumil y es mapuche así la Gendarmería lo caga a palos y lo mete presto?	odio
566	Nunca respetan ni piensan en los demás. Su manera de pensar es tan limitada que ni siquiera entienden lo que está bien y lo que no. Siempre está tratando de sacar ventaja y es una amenaza para todos. No hay posibilidad de que los peruanos logren hacer algo bueno para el mundo.	odio
6461	"@user Pero los que van saliendo ahora más nuevos, me parece que la ONU arbitrariamente decide ""ya, estos weones van a ser Czech Republic pero en español República Checa no más. Aunque en España le dicen ""Chequia"" y esa weá me confunde."	normal
5240	@user ¿La derecha iba a votar por la candidata de los comunistas? Algo obvio que no po	normal
5675	@user Pero acá una persona hace una fila para entrar a un mall y suicidarse, nah, da igual... Culiaos de cartón.	incivilidad
1628	@user Listirijillo, y si tienes más canales de mujeres dev, soy toda ojos!	normal
13337	@user @user @user Mujeres como tú no están empoderadas. Las mujeres como tú sólo están llenas de miedo, inseguridad y rabia y no pueden defenderse por si solas y tiene que venir papá estado y un partido político a prometerles el paraíso y sólo las utilizan. Feminidad fragil y mucha misandria.	odio
5129	@user Quién está preocupado por tu salud? Preocúpate y ocúpate de la salud de todos los chilenos ministro ineficiente!!!	incivilidad
11168	@user @user qué te pasa con cata mapuche de mierda	odio
10167	@user @user @user @user Pucha.  Se que te hubiese encantado ser español, holandés o de algún país europeo. Pero no!  Tu cara es 95% mapuche como la gran mayoría de nosotros.	normal
1095	Usted no sea ignorante como él y recuerde: la homosexualidad no es una opción. Tampoco ser heterosexual es una opción. Y no es una condición, porque no es una enfermedad. Se llama orientación sexual. Todos tenemos una. No se elige dependiendo del día. https://t.co/w8R5glDZ1m	incivilidad
68	A favor de los venezolanos se debe aplaudir el enorme sacrificio que han hecho para superar la crisis económica y política que ha dominado su país durante los últimos años. Se han visto obligados a emprender el difícil camino del exilio para encontrar mejores oportunidades en otras partes del mundo. Lo que han conseguido gracias a la determinación y la fuerza de voluntad es digno de admiración y debe ser apoyado con entusiasmo.	normal
2307	Los peruanos son brutos, queda demostrado una vez más. https://t.co/uaUUKN8QKx	odio
2200	@user Míster chip, 1ro, te admiro una biblia del deporte, quisiera preguntarte si haz conocido o visto tantos comentarios negativos de periodistas venezolanos hacia la vinotinto, ya es morboso lo que dicen y hablan mal, q mal ejemplo los periodistas de venezuela	normal
10686	"Si con los Mapuches pacíficos y defensores de la naturaleza!
NARCO-DELINCUENTES! https://t.co/yZgsKfL8ZE"	odio
11223	@user Murió Maradona q es más importante feminazi d mierda matate mejor 😠😠😡🤫 🤬🤬😒😒😒😾👊👊👊	odio
13948	@user Mapuche y Haitiano.. No se espera. Más	odio
7623	"En estos dias por Tik Tok aprendí que el permiso que deben sacar los chilenos pa entrar a USA cuesta el módico precio de: 14 dólares solamente.

I mean. Nos vamossssssss. https://t.co/WkhpTvWlFF"	normal
7410	@user @user @user No veo ninguna mujer líder en esa foto, una designada a dedo, y la otra en pacto secreto con el gobierno..	incivilidad
9422	Con Maripan gana en altura y en aweonamiento.....puta el weon pavo, los 2 penales culiaos por pavo. Puta que da rabia era pa golear el partido	incivilidad
1602	@user los colectivos de afrofeminismo (como la red de mujeres afrodiasporicas y negrocentricos) vas a ir a decirle a ellas que no saben ni conocen sus problemas? vas a ir a decirles a ellas privilegiadas? en serio? a las mujeres que llevan años haciendo activismo en su territorio?	normal
5155	“Van en contra del sentir de la mayoría de los chilenos que quieren que sus pensiones sean destinadas a mejorar su jubilación”, Patricio Melero @user x proyectos de cuarto retiro de las AFP #UniversoAlDía 📻93.7fm. 💻https://t.co/p6mBqtws3b	normal
9537	"Así son los provida de consecuentes 😂😂😂
Como si el delincuente no hubiese sido un FETO https://t.co/30PaAvVoMD"	normal
12740	"LOS CHILENOS no queremos estas LACRAS en nuestro País con sus ""costumbres""   #FueraACNURDeChile  #NoEsInmigracionEsInvasion https://t.co/eO9TgqOeWz"	odio
1161	La TVN, está lleno de Estupidos Ignorantes , Lacra Mediocre. https://t.co/yYbkCoonAM	incivilidad
10977	q raza de mierda es la de los chilenos xq no se extinguen los mapuches de mierda, la concha de su madree	odio
15100	dios odio ser tan auto exigente xq cada vez que tengo una nota que es menos de lo que esperaba o de lo que tolero me pongo del ortoO	incivilidad
6793	"@user @user Que mierda wn, los weones son futbolistas profesionales, como si un pique asi solo lo pudiera hacer vidal wn jajajajaj que chucha😂😂
Les cuesta reconocer que el flaite qliao jugó un partido mal"	incivilidad
5955	Vídeo: Policía hace volcar el auto de una mujer embarazada en EEUU https://t.co/fgzlG2Synx	normal
14920	@user La flaca tiene un problema con su papá y refleja en todo anciano el.ogio que tiene... pobre mujer	normal
